x1,x2,tr1,tr2,trb,tr,zx2,zx1,zcx2,zcx1,y,x1res,x2res
32.564476,56.048386,0,0,1,1,.10749879,-1.2584062,-.39304841,-.74784219,64.940926,0,0
35.26495,40.701771,0,0,1,1,-1.4189565,-.98680079,-1.9195037,-.47623685,53.171829,0,0
40.616909,55.83099,0,1,0,1,.085875452,-.44851714,-.41467175,.062046811,71.490829,1,0
30.175417,57.860878,0,0,1,1,.28777885,-1.4986904,-.21276835,-.9881264,67.684708,0,0
35.474419,53.091225,0,0,1,1,-.18663605,-.96573305,-.68718326,-.45516911,66.982529,0,0
57.211601,64.228363,0,0,0,0,.92112249,1.2205262,.42057529,1.7310902,81.268692,0,0
37.738754,58.066463,0,0,1,1,.30822745,-.73799312,-.19231975,-.22742917,73.697235,0,0
47.372215,54.291885,0,1,0,1,-.067211993,.23091087,-.56775922,.74147481,75.624596,0,0
49.002251,56.99868,0,1,0,1,.20202009,.39485484,-.29852712,.90541881,81.045525,0,0
48.017929,55.772987,0,1,0,1,.080106221,.29585478,-.42044097,.80641872,76.79451,0,0
43.692764,50.136787,0,1,0,1,-.48049995,-.13915704,-.98104715,.37140691,66.107651,0,0
49.446213,76.39045,0,0,0,0,2.1308279,.43950719,1.6302807,.95007116,88.970131,0,0
44.870884,54.127739,0,1,0,1,-.083538868,-.02066537,-.58408606,.48989859,77.15638,0,0
45.26445,49.225685,0,1,0,1,-.571123,.018918306,-1.0716702,.52948225,73.241714,0,0
48.780579,66.5923,0,0,0,0,1.1562521,.37255976,.65570492,.8831237,79.424339,0,0
63.576447,36.259079,0,1,0,1,-1.8608501,1.8606828,-2.3613973,2.3712468,70.879219,0,0
37.73101,58.759781,0,0,1,1,.37718847,-.73877198,-.12335873,-.22820802,70.245766,0,1
40.538391,57.706936,0,1,0,1,.27246696,-.45641422,-.22808024,.054149732,74.911705,1,0
36.240616,26.874641,0,0,1,1,-2.7942758,-.88867128,-3.2948229,-.37810734,41.806297,0,0
42.944706,61.331306,0,0,0,0,.63296598,-.21439445,.13241878,.29616949,70.67643,0,1
32.682167,67.206085,1,0,0,1,1.2173024,-1.2465692,.71675521,-.73600519,76.764801,0,0
46.923786,61.616482,0,0,0,0,.661331,.18580924,.1607838,.69637316,72.348389,0,0
35.306923,71.103317,1,0,0,1,1.6049417,-.98257929,1.1043946,-.47201535,78.910156,0,0
47.310596,68.942574,0,0,0,0,1.3900228,.22471344,.88947552,.73527741,81.205864,0,0
50.775692,58.924095,0,1,0,1,.39353204,.57322216,-.10701516,1.0837861,83.592796,0,1
43.818428,51.049515,0,1,0,1,-.38971528,-.12651816,-.89026248,.38404578,73.228371,0,0
60.14246,46.902252,0,1,0,1,-.80222392,1.5153029,-1.3027711,2.0258667,79.288582,0,0
45.182476,59.8834,0,1,0,1,.48894954,.010673609,-.011597666,.52123755,78.505669,0,1
54.605373,49.031368,0,1,0,1,-.59045076,.95839977,-1.0909979,1.4689637,76.877937,0,0
39.165337,49.409466,0,0,1,1,-.55284321,-.59451187,-1.0533904,-.083947912,63.562496,1,0
40.087921,62.843613,0,0,0,0,.7833879,-.50172114,.2828407,.0088428101,72.489517,1,0
61.261318,68.473228,0,0,0,0,1.3433392,1.6278343,.84279197,2.1383982,89.095924,0,0
46.611107,54.500648,0,1,0,1,-.046447314,.15436092,-.54699451,.66492486,74.281738,0,0
39.886925,60.04665,1,0,0,1,.50518727,-.52193671,.0046400703,-.011372761,71.423759,1,1
42.336254,47.974392,0,1,0,1,-.69558322,-.27559066,-1.1961304,.2349733,62.753422,0,0
34.739456,55.085037,0,0,1,1,.011679073,-1.0396533,-.48886812,-.52908933,64.370033,0,0
38.335407,59.248074,0,0,1,1,.42575663,-.67798358,-.074790567,-.16741963,73.310913,0,1
47.635838,54.207764,0,1,0,1,-.075579181,.25742519,-.5761264,.76798916,73.059731,0,0
54.615532,61.943813,0,0,0,0,.69388914,.95942146,.19334194,1.4699854,77.101837,0,0
20.502697,52.626125,0,0,1,1,-.23289728,-2.4715431,-.73344451,-1.9609791,57.880909,0,0
62.452984,80.680283,0,0,0,0,2.5575173,1.7476884,2.0569701,2.2582524,101.27529,0,0
41.799706,44.624786,0,1,0,1,-1.0287527,-.32955509,-1.5292999,.18100886,60.279003,0,0
42.963131,58.708973,0,1,0,1,.37213483,-.21254133,-.12841237,.29802263,78.982773,0,1
44.498104,47.068748,0,1,0,1,-.78566331,-.058158424,-1.2862105,.45240554,63.788628,0,0
52.210911,58.538948,0,1,0,1,.35522327,.71757203,-.14532393,1.2281359,84.941223,0,1
33.307064,51.645523,0,0,1,1,-.33043316,-1.1837189,-.83098036,-.67315495,60.799278,0,0
28.936527,43.099373,0,0,1,1,-1.1804783,-1.6232941,-1.6810255,-1.1127301,50.6353,0,0
62.020611,51.29874,0,1,0,1,-.36492598,1.7042016,-.86547321,2.2147655,84.831863,0,0
53.47377,36.358376,0,1,0,1,-1.8509735,.84458655,-2.3515208,1.3551505,63.485641,0,0
26.954758,47.289013,0,0,1,1,-.76375467,-1.8226144,-1.2643019,-1.3120505,55.74437,0,0
61.853111,40.865402,0,1,0,1,-1.4026809,1.687355,-1.903228,2.1979189,75.594276,0,0
36.865158,60.392426,1,0,0,1,.53957993,-.82585675,.039032724,-.31529281,73.39502,0,1
32.078484,54.211044,0,0,1,1,-.075252876,-1.3072858,-.57580006,-.79672182,65.589363,0,0
47.051483,50.708462,0,1,0,1,-.42363822,.19865263,-.92418545,.70921659,68.822243,0,0
63.583332,63.135792,0,0,0,0,.81244957,1.8613753,.31190237,2.3719392,89.103958,0,0
57.156036,44.185394,0,1,0,1,-1.072457,1.2149376,-1.5730041,1.7255015,73.982841,0,0
24.712154,39.439602,0,0,1,1,-1.5444984,-2.0481687,-2.0450456,-1.5376047,44.960194,0,0
32.028267,49.310314,0,0,1,1,-.56270534,-1.3123364,-1.0632526,-.80177248,61.632431,0,0
54.821674,55.966511,0,1,0,1,.099355079,.98015463,-.40119213,1.4907186,80.79248,0,0
26.022552,55.902214,0,0,1,1,.092959791,-1.9163728,-.40758741,-1.4058088,61.989147,0,0
25.732538,38.869267,0,0,1,1,-1.601227,-1.9455415,-2.1017742,-1.4349775,46.415752,0,0
64.202446,59.872875,0,1,0,1,.4879027,1.9236439,-.012644502,2.4342079,92.055344,0,1
60.77129,66.730614,0,0,0,0,1.1700096,1.5785488,.66946238,2.0891128,84.365776,0,0
44.48917,53.591396,0,1,0,1,-.13688633,-.059056982,-.63743353,.45150697,72.075294,0,0
31.903557,37.817245,0,0,1,1,-1.7058666,-1.3248794,-2.2064137,-.81431544,49.864323,0,0
48.924202,67.056412,0,0,0,0,1.2024151,.38700494,.70186788,.89756888,85.663544,0,0
34.926651,39.955959,0,0,1,1,-1.4931388,-1.0208259,-1.993686,-.51026189,49.701775,0,0
54.09193,46.922215,0,1,0,1,-.80023837,.9067592,-1.3007855,1.4173231,73.816483,0,0
57.126617,79.892319,0,0,0,0,2.4791422,1.2119788,1.978595,1.7225428,96.630913,0,0
62.734627,46.729519,0,1,0,1,-.81940484,1.7760152,-1.319952,2.2865791,82.197784,0,0
32.885056,66.585312,1,0,0,1,1.155557,-1.2261633,.65500981,-.7155993,75.881126,0,0
37.733414,62.521957,1,0,0,1,.75139439,-.73853028,.25084719,-.22796632,70.65387,0,0
34.33461,52.673946,0,0,1,1,-.22814074,-1.0803715,-.72868794,-.56980753,63.618374,0,0
37.275352,47.140556,0,0,1,1,-.77852094,-.78460068,-1.2790681,-.27403674,58.481163,0,0
49.405918,47.882103,0,1,0,1,-.70476276,.43545449,-1.20531,.94601846,73.202431,0,0
31.406815,54.833668,0,0,1,1,-.013323462,-1.3748403,-.51387066,-.86427629,67.100502,0,0
51.171303,65.629333,0,0,0,0,1.0604705,.61301148,.55992323,1.1235754,81.393539,0,0
56.051144,68.787186,0,0,0,0,1.374567,1.1038109,.8740198,1.6143749,84.858543,0,0
43.691879,70.157677,0,0,0,0,1.5108833,-.13924605,1.0103362,.37131789,81.980278,0,0
38.317654,62.008598,1,0,0,1,.700333,-.67976922,.1997858,-.16920526,77.38195,0,0
32.730751,60.366074,1,0,0,1,.53695881,-1.2416828,.03641161,-.7311188,68.858482,0,1
51.087994,33.375698,0,1,0,1,-2.1476464,.6046325,-2.6481936,1.1151965,62.602707,0,0
40.462284,52.733818,0,1,0,1,-.2221856,-.46406883,-.72273278,.046495125,71.681366,1,0
16.589796,57.624771,0,0,1,1,.26429442,-2.8650906,-.23625278,-2.3545268,61.140438,0,0
45.405575,67.742065,0,0,0,0,1.2706139,.033112198,.77006668,.54367614,83.070457,0,0
31.876293,29.984131,0,0,1,1,-2.4849894,-1.3276215,-2.9855366,-.81705749,39.167923,0,0
61.564793,68.325394,0,0,0,0,1.3286347,1.6583568,.82808751,2.1689208,86.586716,0,0
40.319134,53.908894,0,1,0,1,-.10530638,-.47846645,-.60585356,.032097504,71.210472,1,0
53.506065,71.591949,0,0,0,0,1.6535437,.84783471,1.1529965,1.3583987,91.615372,0,0
55.128452,38.963902,0,1,0,1,-1.5918142,1.0110095,-2.0923615,1.5215734,69.78611,0,0
47.393795,66.346542,0,0,0,0,1.1318078,.2330813,.63126057,.74364525,84.138863,0,0
56.156605,53.547779,0,1,0,1,-.14122473,1.1144179,-.64177191,1.6249819,78.644264,0,0
52.068302,54.128647,0,1,0,1,-.083448559,.70322889,-.58399576,1.2137928,79.351021,0,0
49.931225,82.689079,0,0,0,0,2.7573228,.48828822,2.2567756,.99885219,99.145714,0,0
48.076126,49.455814,0,1,0,1,-.54823315,.30170807,-1.0487803,.81227201,74.804176,0,0
16.192247,42.688267,0,0,1,1,-1.2213691,-2.9050748,-1.7219163,-2.394511,46.406685,0,0
56.295551,48.825897,0,1,0,1,-.610888,1.1283927,-1.1114352,1.6389567,80.290443,0,0
49.040844,53.446068,0,1,0,1,-.15134147,.39873645,-.65188867,.90930039,79.067085,0,0
44.985928,51.524075,0,1,0,1,-.34251305,-.0090946332,-.84306026,.50146931,69.480537,0,0
41.746555,53.234531,0,1,0,1,-.172382,-.33490077,-.67292923,.17566319,72.306557,0,0
44.829041,61.914555,0,0,0,0,.69097888,-.024873853,.19043168,.48569009,75.342789,0,0
47.058372,52.177147,0,1,0,1,-.27755505,.19934553,-.77810228,.7099095,72.681175,0,0
56.835884,50.229908,0,1,0,1,-.47123769,1.1827377,-.97178489,1.6933017,79.691368,0,0
42.256405,66.084961,0,0,0,0,1.1057895,-.28362167,.60524231,.22694229,83.396988,0,0
44.594257,40.477451,0,1,0,1,-1.4412684,-.048487626,-1.9418156,.46207634,59.681133,0,0
47.806763,41.555267,0,1,0,1,-1.3340632,.27461633,-1.8346103,.78518027,64.254036,0,0
46.497921,59.681412,0,1,0,1,.46885875,.14297703,-.031688455,.65354097,80.366051,0,1
52.012939,73.06916,0,0,0,0,1.8004749,.69766068,1.2999277,1.2082247,89.724411,0,0
40.135319,70.215851,0,0,0,0,1.5166696,-.49695399,1.0161225,.01360996,77.736504,1,0
45.747845,63.503502,0,0,0,0,.849024,.06753666,.3484768,.57810062,78.975929,0,0
43.385349,15.517513,0,1,0,1,-3.9239156,-.17007589,-4.4244628,.34048805,34.993008,0,0
43.274078,67.829269,0,0,0,0,1.2792877,-.18126719,.77874047,.32929677,78.385765,0,0
53.057732,50.67028,0,1,0,1,-.42743593,.80274266,-.92798316,1.3133066,76.526192,0,0
31.569296,58.114399,0,0,1,1,.31299537,-1.3584983,-.18755183,-.84793437,66.27639,0,0
39.517612,42.872814,0,0,1,1,-1.2030131,-.55908102,-1.7035602,-.048517063,53.190147,1,0
39.056274,50.494141,0,0,1,1,-.44495574,-.60548097,-.94550294,-.094917014,63.144318,1,0
52.997604,60.951591,0,0,0,0,.5951975,.79669529,.094650298,1.3072592,77.183464,0,1
70.242012,66.678085,0,0,0,0,1.1647848,2.531085,.66423756,3.0416489,85.324135,0,0
32.010635,33.531815,0,0,1,1,-2.1321182,-1.3141098,-2.6326654,-.80354583,42.807529,0,0
48.958057,56.516312,0,1,0,1,.15404117,.39041001,-.34650603,.90097398,77.939758,0,0
51.311131,42.032169,0,1,0,1,-1.286628,.6270749,-1.7871752,1.1376388,67.01416,0,0
45.035789,70.639519,0,0,0,0,1.5588099,-.0040796753,1.0582627,.50648427,82.212105,0,0
40.090427,60.041523,0,0,0,0,.5046773,-.50146902,.0041300929,.0090949377,67.672623,1,1
40.586117,50.792385,0,1,0,1,-.41529074,-.45161411,-.91583794,.058949843,69.048203,1,0
39.546993,50.355774,0,0,1,1,-.45871842,-.556126,-.95926565,-.045562044,66.169716,1,0
47.275723,49.381107,0,1,0,1,-.55566388,.22120592,-1.0562111,.73176986,68.77433,0,0
30.541925,63.214943,1,0,0,1,.82032239,-1.4618281,.31977519,-.95126414,67.159142,0,0
27.134478,34.783546,0,0,1,1,-2.0076144,-1.8045387,-2.5081615,-1.2939748,46.194626,0,0
58.365852,54.514835,0,1,0,1,-.045036215,1.3366172,-.54558343,1.8471812,85.925201,0,0
43.454922,56.096302,0,1,0,1,.1122648,-.16307852,-.38828239,.34748542,72.217827,0,0
54.415333,59.725899,0,1,0,1,.47328365,.93928605,-.027263554,1.44985,84.117477,0,1
42.507362,48.243706,0,1,0,1,-.66879588,-.25838113,-1.1693431,.25218281,63.596622,0,0
37.030224,50.265484,0,0,1,1,-.46769914,-.80925494,-.96824634,-.298691,59.393265,0,0
44.760971,54.075874,0,1,0,1,-.088697597,-.031720068,-.58924478,.4788439,76.174377,0,0
43.946609,45.246143,0,1,0,1,-.96694922,-.11362606,-1.4674964,.39693788,63.472218,0,0
25.537621,51.326096,0,0,1,1,-.36220509,-1.9651458,-.86275232,-1.4545819,56.233181,0,0
47.363464,47.394825,0,1,0,1,-.75323004,.23003073,-1.2537773,.74059469,66.045006,0,0
52.026363,61.541241,0,0,0,0,.65384716,.69901085,.15329996,1.2095748,78.443169,0,0
53.774811,54.562984,0,1,0,1,-.040247049,.87486434,-.54079425,1.3854283,82.505524,0,0
51.340767,66.026825,0,0,0,0,1.1000071,.63005567,.59945983,1.1406196,83.420433,0,0
18.980328,44.251366,0,0,1,1,-1.0658951,-2.6246581,-1.5664423,-2.1140943,48.006718,0,0
55.192951,61.019165,0,0,0,0,.60191876,1.0174966,.10137156,1.5280606,78.110764,0,1
36.808475,47.202232,0,0,1,1,-.77238631,-.83155769,-1.2729335,-.32099375,60.735203,0,0
30.479668,51.923042,0,0,1,1,-.30282962,-1.4680898,-.80337685,-.95752585,62.161346,0,0
26.952059,50.435207,0,0,1,1,-.45081753,-1.8228859,-.95136476,-1.3123219,56.432327,0,0
46.088097,46.862999,0,1,0,1,-.80612826,.10175815,-1.3066754,.61232209,68.411194,0,0
44.32719,54.892601,0,1,0,1,-.0074616489,-.0753484,-.50800884,.43521556,73.108772,0,0
42.733414,84.003349,0,0,0,0,2.888047,-.23564558,2.3874998,.27491838,98.971352,0,0
48.54726,66.507378,0,0,0,0,1.1478053,.34909329,.6472581,.85965723,80.04081,0,0
57.96534,55.279957,0,1,0,1,.031066803,1.2963349,-.4694804,1.8068988,86.080177,0,0
48.09227,46.584881,0,1,0,1,-.83379132,.30333176,-1.3343385,.8138957,69.818649,0,0
70.188103,51.09634,0,1,0,1,-.38505778,2.5256629,-.88560498,3.0362267,91.098984,0,0
51.795773,59.837429,0,1,0,1,.48437703,.67581868,-.016170176,1.1863827,84.795479,0,1
32.92606,48.859444,0,0,1,1,-.60755134,-1.2220392,-1.1080985,-.71147525,63.110947,0,0
47.762497,59.237576,0,1,0,1,.42471245,.27016422,-.075834751,.78072816,84.562561,0,1
52.463634,49.353184,0,1,0,1,-.55844134,.7429902,-1.0589886,1.2535541,75.901726,0,0
63.21349,53.341988,0,1,0,1,-.16169384,1.8241777,-.66224104,2.3347416,89.372093,0,0
35.647541,40.461472,0,0,1,1,-1.442858,-.94832093,-1.9434052,-.43775699,51.52161,0,0
48.172401,39.873642,0,1,0,1,-1.5013266,.31139114,-2.0018737,.82195508,64.358574,0,0
46.652214,58.201748,0,1,0,1,.32168356,.15849535,-.17886364,.66905928,78.676689,0,0
56.397766,42.507538,0,1,0,1,-1.2393454,1.1386731,-1.7398926,1.649237,70.578255,0,0
50.92078,48.293171,0,1,0,1,-.66387576,.58781463,-1.164423,1.0983785,74.158066,0,0
34.504459,41.964882,0,0,1,1,-1.2933208,-1.0632886,-1.7938679,-.5527246,56.79015,0,0
53.214848,61.144779,0,0,0,0,.61441296,.81854492,.11386576,1.3291088,76.313995,0,1
31.153814,55.984997,0,0,1,1,.1011938,-1.4002862,-.39935341,-.88972223,63.694618,0,0
28.655996,62.638214,1,0,0,1,.76295787,-1.651509,.26241067,-1.1409451,69.437706,0,0
29.333141,54.124763,0,0,1,1,-.083834819,-1.5834039,-.584382,-1.07284,63.419128,0,0
47.929081,55.322865,0,1,0,1,.035334632,.28691873,-.46521258,.79748267,80.666168,0,0
46.552353,62.621151,0,0,0,0,.76126069,.14845163,.26071349,.6590156,79.309998,0,0
74.801064,53.745197,0,1,0,1,-.12158848,2.9896204,-.6221357,3.5001843,99.411484,0,0
45.757092,67.803009,0,0,0,0,1.2766757,.068466671,.77612847,.57903063,78.240875,0,0
42.268398,58.582569,0,1,0,1,.35956204,-.28241539,-.14098516,.22814856,78.17942,0,1
33.222092,43.231834,0,0,1,1,-1.167303,-1.1922652,-1.6678501,-.68170118,49.613647,0,0
51.034229,67.724205,0,0,0,0,1.2688373,.59922504,.7682901,1.109789,85.470436,0,0
54.551079,55.192413,0,1,0,1,.022359267,.95293897,-.47818795,1.4635029,85.407921,0,0
46.608299,41.977657,0,1,0,1,-1.2920501,.15407854,-1.7925973,.66464251,64.847733,0,0
34.746178,54.488796,0,0,1,1,-.047626205,-1.0389773,-.54817343,-.5284133,64.446564,0,0
36.179855,69.409546,1,0,0,1,1.4364703,-.89478242,.93592304,-.38421848,80.900444,0,0
43.436657,72.927383,0,0,0,0,1.786373,-.16491553,1.2858258,.34564841,83.625748,0,0
39.775074,50.5881,0,0,1,1,-.43561,-.53318632,-.93615723,-.022622362,62.368179,1,0
30.228203,45.305702,0,0,1,1,-.96102518,-1.4933814,-1.4615724,-.98281741,53.469933,0,0
62.372276,78.549065,0,0,0,0,2.345535,1.7395711,1.8449879,2.2501349,99.013725,0,0
34.867584,57.00766,0,0,1,1,.20291327,-1.0267667,-.29763395,-.51620269,68.392738,0,0
63.294495,48.155304,0,1,0,1,-.67758876,1.832325,-1.178136,2.3428888,81.614548,0,0
61.165779,57.482239,0,1,0,1,.25011739,1.6182252,-.25042981,2.1287892,89.804115,0,0
36.572922,43.125961,0,0,1,1,-1.1778337,-.85524899,-1.6783808,-.34468505,52.491444,0,0
34.848042,53.297157,0,0,1,1,-.16615289,-1.0287322,-.66670012,-.51816821,66.406609,0,0
38.01128,52.868721,0,0,1,1,-.20876743,-.71058333,-.70931464,-.20001937,64.673729,0,0
32.36747,45.487808,0,0,1,1,-.94291198,-1.2782204,-1.4434592,-.76765645,53.433464,0,0
35.603683,46.213982,0,0,1,1,-.8706829,-.95273203,-1.3712301,-.44216809,57.260204,0,0
33.060516,55.166626,0,0,1,1,.019794321,-1.208516,-.48075289,-.69795203,66.995659,0,0
44.791245,59.442314,0,1,0,1,.44507682,-.02867526,-.055470381,.48188868,80.566589,0,1
47.934216,50.269226,0,1,0,1,-.46732691,.28743514,-.96787411,.79799908,72.080009,0,0
45.611458,45.698006,0,1,0,1,-.92200464,.053819284,-1.4225519,.56438321,69.814827,0,0
54.224869,42.082054,0,1,0,1,-1.2816663,.92012978,-1.7822134,1.4306937,70.555222,0,0
35.675056,40.912647,0,0,1,1,-1.3979816,-.94555354,-1.8985288,-.4349896,52.477909,0,0
50.720116,61.672684,0,0,0,0,.66692114,.56763244,.16637394,1.0781964,76.348663,0,0
36.569199,61.0877,1,0,0,1,.60873556,-.85562342,.10818836,-.34505948,72.447456,0,1
44.23843,55.680851,0,1,0,1,.070941851,-.084275648,-.42960536,.42628831,75.641579,0,0
52.706158,40.044212,0,1,0,1,-1.4843607,.76738244,-1.9849079,1.2779464,69.240738,0,0
48.164318,64.356133,0,0,0,0,.93383116,.31057814,.43328395,.82114208,82.666473,0,0
38.258667,49.128326,0,0,1,1,-.58080679,-.68570191,-1.081354,-.17513795,59.475506,0,0
30.827614,80.066841,1,0,0,1,2.4965012,-1.4330945,1.995954,-.92253053,90.47924,0,0
55.565086,57.497589,0,1,0,1,.25164422,1.0549247,-.24890298,1.5654887,85.146843,0,0
56.746689,70.928635,0,0,0,0,1.5875669,1.1737667,1.0870197,1.6843307,94.254051,0,0
42.85651,56.10479,0,1,0,1,.11310904,-.22326492,-.38743818,.28729904,74.714333,0,0
43.345589,69.343468,0,0,0,0,1.4298978,-.17407489,.92935055,.33648905,86.234993,0,0
38.961121,45.072166,0,0,1,1,-.98425388,-.61505127,-1.4848011,-.10448731,59.774181,1,0
41.913334,59.051903,0,1,0,1,.40624446,-.31812668,-.094302744,.19243728,78.685684,0,1
58.156517,57.474632,0,1,0,1,.2493608,1.3155628,-.2511864,1.8261268,89.556465,0,0
32.613987,61.538006,1,0,0,1,.65352535,-1.2534266,.15297815,-.74286258,72.556213,0,0
41.835609,62.453419,0,0,0,0,.74457717,-.32594398,.24402997,.18461998,72.960365,0,0
52.227116,56.476685,0,1,0,1,.15009966,.71920186,-.35044754,1.2297658,80.259628,0,0
35.283386,59.900482,0,0,1,1,.49064863,-.98494649,-.009898576,-.47438255,71.157753,0,1
40.501488,75.994133,0,0,0,0,2.091408,-.46012586,1.5908608,.050438091,84.737267,1,0
47.23653,57.350365,0,1,0,1,.2370005,.2172641,-.26354671,.72782803,74.74556,0,0
51.056107,53.535873,0,1,0,1,-.14240894,.60142535,-.64295614,1.1119893,78.299194,0,0
41.74366,61.762203,0,0,0,0,.67582524,-.33519197,.17527804,.17537199,70.134392,0,0
49.206123,50.918194,0,1,0,1,-.40277717,.41535974,-.90332437,.92592371,74.320557,0,0
39.633339,67.234543,1,0,0,1,1.2201331,-.5474416,.71958584,-.036877647,82.480209,1,0
43.918438,48.129105,0,1,0,1,-.68019468,-.11645947,-1.1807419,.39410448,63.565887,0,0
45.187267,61.757481,0,0,0,0,.67535549,.011155499,.17480829,.52171946,74.156914,0,0
37.038063,64.88829,1,0,0,1,.98676234,-.80846649,.48621514,-.29790255,76.640556,0,0
43.474537,55.986168,0,1,0,1,.10131028,-.16110568,-.39923692,.34945828,73.709351,0,0
48.021141,58.340435,0,1,0,1,.33547813,.29617783,-.16506907,.80674177,82.180283,0,0
36.134701,31.514837,0,0,1,1,-2.3327374,-.89932388,-2.8332846,-.38875994,41.50214,0,0
35.707687,43.149696,0,0,1,1,-1.1754729,-.94227159,-1.67602,-.43170765,56.127541,0,0
64.989372,59.890839,0,1,0,1,.48968944,2.0027905,-.010857764,2.5133543,98.799973,0,1
44.021202,43.053734,0,1,0,1,-1.1850178,-.10612377,-1.685565,.40444019,62.168243,0,0
44.433975,56.557972,0,1,0,1,.15818493,-.064608313,-.34236228,.44595563,78.628151,0,0
40.023529,58.081688,0,1,0,1,.30974177,-.50819749,-.19080544,.0023664676,72.333389,1,0
51.283314,66.130058,0,0,0,0,1.1102751,.62427717,.60972792,1.1348411,80.850449,0,0
49.775505,47.472607,0,1,0,1,-.74549341,.47262639,-1.2460406,.98319036,69.911926,0,0
52.620316,63.676651,0,0,0,0,.86624628,.75874871,.36569908,1.2693126,78.601425,0,0
48.680271,48.734695,0,1,0,1,-.61995941,.36247113,-1.1205066,.87303507,72.230148,0,0
61.00613,62.720852,0,0,0,0,.77117747,1.6021683,.27063027,2.1127322,83.422714,0,0
41.52943,46.056263,0,1,0,1,-.88637048,-.35673854,-1.3869177,.15382542,65.431252,0,0
42.132744,58.951183,0,1,0,1,.39622638,-.2960591,-.10432082,.21450485,75.612457,0,1
40.689125,50.050465,0,1,0,1,-.48908609,-.44125387,-.98963332,.069310084,66.341316,1,0
38.792336,41.324154,0,0,1,1,-1.357051,-.63202715,-1.8575982,-.12146319,53.165325,1,0
48.547462,51.152172,0,1,0,1,-.37950444,.34911364,-.88005167,.85967761,74.882599,0,0
45.209751,50.548267,0,1,0,1,-.43957201,.013416854,-.94011921,.5239808,71.419609,0,0
48.715179,55.835644,0,1,0,1,.086338356,.36598209,-.41420886,.87654603,81.442513,0,0
48.814659,75.697784,0,0,0,0,2.0619316,.37598744,1.5613844,.88655138,88.292839,0,0
61.411877,41.720215,0,1,0,1,-1.3176566,1.642977,-1.8182038,2.1535408,73.031013,0,0
46.641396,52.296143,0,1,0,1,-.26571912,.15740727,-.76626635,.66797119,74.800308,0,0
51.018486,55.679409,0,1,0,1,.070798427,.59764159,-.42974877,1.1082056,82.251045,0,0
54.652908,61.400837,0,0,0,0,.63988185,.96318066,.13933465,1.4737446,80.683258,0,1
25.698477,48.974419,0,0,1,1,-.59611529,-1.9489673,-1.0966625,-1.4384034,59.085342,0,0
47.698742,33.510136,0,1,0,1,-2.1342745,.26375192,-2.6348217,.77431589,54.476757,0,0
46.657974,79.560188,0,0,0,0,2.4461067,.15907469,1.9455595,.66963863,91.077553,0,0
38.243561,42.585533,0,0,1,1,-1.2315875,-.68722123,-1.7321347,-.17665727,58.705296,0,0
59.392559,37.071857,0,1,0,1,-1.7800069,1.4398803,-2.2805541,1.9504442,68.120125,0,0
39.011383,50.158539,0,0,1,1,-.47833645,-.60999602,-.97888368,-.099432066,66.275711,1,0
53.195202,53.159958,0,1,0,1,-.17979948,.81656903,-.68034667,1.3271329,79.246078,0,0
58.322357,54.015163,0,1,0,1,-.094736218,1.3322426,-.59528345,1.8428066,81.644279,0,0
61.123619,38.879108,0,1,0,1,-1.6002481,1.6139849,-2.1007953,2.1245489,70.824554,0,0
41.764912,37.898266,0,1,0,1,-1.6978079,-.33305454,-2.1983552,.17750941,53.050926,0,0
64.964622,62.195595,0,0,0,0,.71893263,2.0003014,.21838543,2.5108652,88.440102,0,0
38.252449,55.794033,0,0,1,1,.082199536,-.68632728,-.41834766,-.17576332,70.131912,0,0
50.471916,70.33725,0,0,0,0,1.5287446,.5426693,1.0281974,1.0532333,90.576538,0,0
29.217829,74.456551,1,0,0,1,1.938472,-1.5950017,1.4379249,-1.0844377,81.159737,0,0
47.272335,54.315914,0,1,0,1,-.064821966,.22086522,-.56536919,.73142916,75.320427,0,0
60.849525,54.705158,0,1,0,1,-.026105696,1.5864174,-.52665287,2.0969813,85.289177,0,0
60.919106,56.203087,0,1,0,1,.12288619,1.5934156,-.37766102,2.1039796,86.885345,0,0
46.29406,44.831524,0,1,0,1,-1.0081894,.12247329,-1.5087366,.63303727,62.481686,0,0
24.542561,51.379974,0,0,1,1,-.35684603,-2.0652258,-.85739326,-1.5546619,55.545811,0,0
56.694695,60.935921,0,0,0,0,.59363884,1.1685373,.093091637,1.6791012,79.223602,0,1
49.55471,54.961597,0,1,0,1,-.00059890002,.45041955,-.50114608,.96098351,81.637405,0,0
39.867771,48.740524,0,0,1,1,-.61937964,-.52386314,-1.1199268,-.013299183,62.330288,1,0
45.672256,50.846764,0,1,0,1,-.40988198,.059934225,-.91042918,.57049817,71.404594,0,0
50.821121,43.267746,0,1,0,1,-1.1637311,.57779127,-1.6642783,1.0883552,66.480675,0,0
44.672253,72.698616,0,0,0,0,1.7636186,-.040643096,1.2630714,.46992084,82.61087,0,0
52.882908,72.989571,0,0,0,0,1.7925584,.78515947,1.2920113,1.2957234,88.576843,0,0
39.606792,40.418922,0,0,1,1,-1.4470901,-.55011159,-1.9476373,-.039547637,49.422638,1,0
33.187347,47.162315,0,0,1,1,-.77635664,-1.1957597,-1.2769039,-.68519568,59.640083,0,0
62.849102,52.751537,0,1,0,1,-.22042315,1.7875288,-.72097033,2.2980926,84.462982,0,0
